q_Value,Difference,stat,gene_name
0.028620022,2.052840233,2.658426427,KRT19
0.816367553,0.076306025,0.278847656,NARS1
0.239751714,0.768719991,1.043021738,HDGFL2
0.836478571,0.214516958,0.252456023,GFAP
0.50569482,0.451173147,0.649236001,SAFB2
0.854861792,-0.163247744,-0.225847045,
0.076823665,1.024209658,1.740064886,UBE2O
0.463352933,-0.861113866,-0.69687262,TXNL4A
0.113805863,-0.905995369,-1.481263695,WBP2
0.59984232,0.407464663,0.541454604,SLC35A4
0.040232577,0.732330958,2.263058761,ASDURF
0.529871585,-0.239674886,-0.622837676,MIEF1
0.039743333,3.217487653,2.27891651,ZNF83
0.230953947,0.187755267,1.062867911,UBE2M
0.752638879,0.189599673,0.355975865,COPE
0.110531931,4.778611183,1.503156972,ZSCAN18
0.069587534,-0.510164261,-1.814752335,EPS15L1
0.023018963,-1.016118685,-2.900306433,TUBB4A
0.004933798,-1.058363597,-5.912203564,HNRNPM
0.425116362,-0.848585129,-0.741689408,TRIM28
0.684644089,0.115058899,0.439425586,DNASE2
0.321679857,0.15157191,0.886567608,AGPS
0.621665025,-0.197741826,-0.515636185,UBXN8
0.90020536,-0.031133016,-0.157942774,KIF2A
0.072326015,0.273357391,1.79135942,TK2
0.025406567,-0.520772298,-2.811080253,DDX39A
0.095113672,0.362791697,1.596893519,PDLIM1
0.627783018,0.141789118,0.506889132,ACOT7
0.231363736,-0.124826431,-1.061474209,MYO1C
0.05251358,0.475158691,2.03392366,SNAP23
0.239701083,0.356210391,1.043369373,HAX1
0.555865651,0.154761632,0.591840995,AIP
0.683673165,-0.097352982,-0.441055065,GTPBP1
0.520298466,-0.213669459,-0.632605598,KCNK1
0,3.111911456,20.67870575,LGALS9
0.081108811,0.316449483,1.701314282,STXBP3
0.835120416,0.05024751,0.254159225,AP4M1
0.022998733,-0.75687027,-2.903485705,ARVCF
0.8977054,-0.077919324,-0.162991815,SMAP
0.24164134,-0.417936325,-1.039146716,RAB27B
0.298491363,0.170838674,0.930314701,AP3B1
0.731422581,0.105736732,0.383122228,RHOD
0.217481481,-0.189365705,-1.094274392,APBB1
0.666459215,0.109004339,0.463226867,LGALS8
0.025825986,-0.55138588,-2.770454343,NDUFS8
0.004673267,-1.73610878,-5.830412477,HAS3
0.235755309,0.346879959,1.052513061,TNFRSF10A
0.143007691,0.290980975,1.3390493,NFKBIE
0.625782199,-0.094175975,-0.510245116,PSMD11
0.40778149,-0.233021418,-0.763545726,PSMD12
0.347413426,0.303667704,0.846341332,PSMD9
0.164176947,0.379901886,1.25646103,ATOX1
0.040809154,-0.413455009,-2.252849047,MEN1
