q_Value,Difference,stat,gene_name
0.004354986,1.057659785,4.062434646,CES2
0.003548796,1.206652006,4.697010078,PIK3C2B
0.026746971,-0.405101776,-2.290260642,MAN2B1
0.159633766,-0.310991923,-1.233598681,WNT7A
0.130752168,0.985612551,1.347878806,FBP2
0.003750312,-1.81588459,-4.671710821,UBE2C
0.031534137,-0.999994596,-2.187936186,ACACB
0.189481799,-0.299226761,-1.142064386,PDXK
0.009924893,-1.87650013,-3.012957509,SCD
1,0,NaN,DLGAP1
0.28290242,-0.420723279,-0.931080294,SH2B2
0.072427679,0.412502289,1.693351481,PLPP1
0.757750236,-0.109096209,-0.359678454,PLPP3
0.031447952,-0.413033485,-2.191988586,ARID1A
0.308188126,-0.818440437,-0.885466569,BHLHE40
0.214774316,-0.451115608,-1.078030608,SOCS2
0.002432203,-0.976551056,-5.85524323,CDK2AP1
0.795021105,-0.108974139,-0.311815859,SDHD
0.256448933,-0.453753153,-0.982442986,C2CD2L
0.4169625,-0.611134211,-0.733020683,NEMP1
0.15277799,-1.403689384,-1.259063433,FCHO1
0.058793393,-0.484325091,-1.82438266,TXNDC9
0.126327748,-0.300859133,-1.368549218,DPYSL4
0.309542629,0.251407305,0.882839251,SOCS6
0.009791983,0.716326078,3.028609893,TRAFD1
0.064277342,0.757281303,1.771542029,COX7A2L
0.443230231,0.67234389,0.702228849,GAPDHS
0.001807829,-3.400935173,-7.016116917,HSPB6
0.942830086,-0.030863444,-0.098684328,NDUFAB1
0.196953558,-0.34470431,-1.122602012,UBFD1
0.001612698,-1.552437147,-6.723871734,CIT
0.999017776,-0.000598272,-0.002520534,COPE
0.960983864,-0.015144666,-0.069948008,RFXANK
0.064644456,0.384173075,1.765208856,CDC42EP2
0.289611547,0.117627462,0.917598191,AP3D1
0.285714555,-0.383686066,-0.924845783,CCS
0.004689046,2.038083076,3.984938485,CXCL11
0.248180204,-0.199108442,-1.000250084,ZNF195
0.019682414,0.428009351,2.478323651,ABLIM1
0.007349005,-0.520515124,-3.24108876,DVL1
0.244450779,-0.223281225,-1.009549914,DVL2
0.036133035,-0.545732498,-2.112194519,CHD1
0.267839409,-0.586631775,-0.960196249,CHD2
0.006610169,1.264181137,3.377001948,GOSR2
0.88578843,-0.042540868,-0.186844538,TOR1A
0.002800759,-0.977566719,-5.588882817,TOR1B
0.024270987,-0.666311264,-2.348614295,STX16
0.146021355,-1.330416044,-1.284644428,STX16
0.197544862,0.313642502,1.120175196,ADAM10
0.070493927,1.600220362,1.714049215,ABCD4
0.790183921,0.192497571,0.318144481,EI24
0.016767986,-0.952060382,-2.6015538,ENC1
0.878392458,-0.258975029,-0.198638447,TP53I11
0.028792176,1.534493128,2.254907429,PTGES
0.013584343,0.650466919,2.760302219,KMT2D
0.008306286,0.534619649,3.131809937,ITGB1BP1
0.003464191,1.095074654,4.793245328,RGPD8
0.569705012,-0.444852193,-0.569344776,TRDMT1
